participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
4,1741776679118,2200,dark_mode,dark_env,o,e,17,57
4,1741776698575,19457,dark_mode,dark_env,0,8,18,58
4,1741776702214,3639,dark_mode,dark_env,v,u,19,59
4,1741776703462,1248,dark_mode,dark_env,T,7,20,60
4,1741776704630,1168,dark_mode,dark_env,e,o,21,61
4,1741776720247,15617,dark_mode,dark_env,8,0,22,62
4,1741776725430,5183,dark_mode,dark_env,u,v,23,63
4,1741776738535,13105,dark_mode,dark_env,7,T,24,64
4,1741776739798,1263,dark_mode,dark_env,o,e,25,65
4,1741776790375,50577,dark_mode,dark_env,0,8,26,66
4,1741776792174,1799,dark_mode,dark_env,v,u,27,67
4,1741776794478,2304,dark_mode,dark_env,T,7,28,68
4,1741776815046,20568,dark_mode,dark_env,e,o,29,69
4,1741776821190,6144,dark_mode,dark_env,8,0,30,70
4,1741776827478,6288,dark_mode,dark_env,u,v,31,71
4,1741776828958,1480,dark_mode,dark_env,7,T,32,72
4,1741776832262,3304,dark_mode,dark_env,o,e,33,73
4,1741776834902,2640,dark_mode,dark_env,0,8,34,74
4,1741776836462,1560,dark_mode,dark_env,v,u,35,75
4,1741776841118,4656,dark_mode,dark_env,T,7,36,76
4,1741776842374,1256,dark_mode,dark_env,e,o,37,77
4,1741776903295,60921,dark_mode,dark_env,8,0,38,78
4,1741776929286,25991,dark_mode,dark_env,u,v,39,79
4,1741776935374,6088,dark_mode,dark_env,7,T,40,80
4,1741777006039,4777,dark_mode,light_env,o,e,1,81
4,1741777074710,68671,dark_mode,light_env,0,8,2,82
4,1741777076086,1376,dark_mode,light_env,v,u,3,83
4,1741777078999,2913,dark_mode,light_env,T,7,4,84
4,1741777082935,3936,dark_mode,light_env,e,o,5,85
4,1741777086359,3424,dark_mode,light_env,8,0,6,86
4,1741777095871,9512,dark_mode,light_env,u,v,7,87
4,1741777099251,3380,dark_mode,light_env,7,T,8,88
4,1741777100726,1475,dark_mode,light_env,o,e,9,89
4,1741777150046,49320,dark_mode,light_env,0,8,10,90
4,1741777152054,2008,dark_mode,light_env,v,u,11,91
4,1741777152958,904,dark_mode,light_env,T,7,12,92
4,1741777155510,2552,dark_mode,light_env,e,o,13,93
4,1741777158126,2616,dark_mode,light_env,8,0,14,94
4,1741777159014,888,dark_mode,light_env,u,v,15,95
4,1741777160638,1624,dark_mode,light_env,7,T,16,96
4,1741777161902,1264,dark_mode,light_env,o,e,17,97
4,1741777276849,114947,dark_mode,light_env,0,8,18,98
4,1741777289889,13040,dark_mode,light_env,v,u,19,99
4,1741777291729,1840,dark_mode,light_env,T,7,20,100
4,1741777292737,1008,dark_mode,light_env,e,o,21,101
4,1741777294904,2167,dark_mode,light_env,8,0,22,102
4,1741777300281,5377,dark_mode,light_env,u,v,23,103
4,1741777307408,7127,dark_mode,light_env,7,T,24,104
4,1741777313144,5736,dark_mode,light_env,o,e,25,105
4,1741777321152,8008,dark_mode,light_env,0,8,26,106
4,1741777325249,4097,dark_mode,light_env,v,u,27,107
4,1741777331832,6583,dark_mode,light_env,T,7,28,108
4,1741777332960,1128,dark_mode,light_env,e,o,29,109
4,1741777335281,2321,dark_mode,light_env,8,0,30,110
4,1741777336209,928,dark_mode,light_env,u,v,31,111
4,1741777363025,26816,dark_mode,light_env,7,T,32,112
4,1741777375745,12720,dark_mode,light_env,o,e,33,113
4,1741777460434,84689,dark_mode,light_env,0,8,34,114
4,1741777464042,3608,dark_mode,light_env,v,u,35,115
4,1741777465442,1400,dark_mode,light_env,T,7,36,116
4,1741777470266,4824,dark_mode,light_env,e,o,37,117
4,1741777497426,27160,dark_mode,light_env,8,0,38,118
4,1741777498978,1552,dark_mode,light_env,u,v,39,119
4,1741777500106,1128,dark_mode,light_env,7,T,40,120
4,1741777543187,1824,light_mode,dark_env,o,e,1,121
4,1741777559106,15919,light_mode,dark_env,0,8,2,122
4,1741777562211,3105,light_mode,dark_env,v,u,3,123
4,1741777563227,1016,light_mode,dark_env,T,7,4,124
4,1741777582483,19256,light_mode,dark_env,e,o,5,125
4,1741777585067,2584,light_mode,dark_env,8,0,6,126
4,1741777594340,9273,light_mode,dark_env,u,v,7,127
4,1741777599188,4848,light_mode,dark_env,7,T,8,128
4,1741777602627,3439,light_mode,dark_env,o,e,9,129
4,1741777635924,33297,light_mode,dark_env,0,8,10,130
4,1741777638123,2199,light_mode,dark_env,v,u,11,131
4,1741777639684,1561,light_mode,dark_env,T,7,12,132
4,1741777646123,6439,light_mode,dark_env,e,o,13,133
4,1741777656620,10497,light_mode,dark_env,8,0,14,134
4,1741777658972,2352,light_mode,dark_env,u,v,15,135
4,1741777660124,1152,light_mode,dark_env,7,T,16,136
4,1741777666436,6312,light_mode,dark_env,o,e,17,137
4,1741777679444,13008,light_mode,dark_env,0,8,18,138
4,1741777681515,2071,light_mode,dark_env,v,u,19,139
4,1741777687740,6225,light_mode,dark_env,T,7,20,140
4,1741777701860,14120,light_mode,dark_env,e,o,21,141
4,1741777710564,8704,light_mode,dark_env,8,0,22,142
4,1741777711739,1175,light_mode,dark_env,u,v,23,143
4,1741777713156,1417,light_mode,dark_env,7,T,24,144
4,1741777715828,2672,light_mode,dark_env,o,e,25,145
4,1741777761517,45689,light_mode,dark_env,0,8,26,146
4,1741777763981,2464,light_mode,dark_env,v,u,27,147
4,1741777764956,975,light_mode,dark_env,T,7,28,148
4,1741777775941,10985,light_mode,dark_env,e,o,29,149
4,1741777777148,1207,light_mode,dark_env,8,0,30,150
4,1741777780436,3288,light_mode,dark_env,u,v,31,151
4,1741777783228,2792,light_mode,dark_env,7,T,32,152
4,1741777786517,3289,light_mode,dark_env,o,e,33,153
4,1741777790372,3855,light_mode,dark_env,0,8,34,154
4,1741777796460,6088,light_mode,dark_env,v,u,35,155
4,1741777796533,73,light_mode,dark_env,T,7,36,156
4,1741777847845,51312,light_mode,dark_env,e,o,37,157
4,1741777851692,3847,light_mode,dark_env,8,0,38,158
4,1741777852892,1200,light_mode,dark_env,u,v,39,159
4,1741777853820,928,light_mode,dark_env,7,T,40,160
