participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
12,1743067882966,2599,dark_mode,dark_env,T,7,36,76
12,1743067889318,6352,dark_mode,dark_env,e,o,37,77
12,1743067892846,3528,dark_mode,dark_env,8,0,38,78
12,1743067897622,4776,dark_mode,dark_env,u,v,39,79
12,1743067901886,4264,dark_mode,dark_env,7,T,40,80
12,1743067976213,951,dark_mode,light_env,o,e,1,81
12,1743067984742,8529,dark_mode,light_env,0,8,2,82
12,1743067987542,2800,dark_mode,light_env,v,u,3,83
12,1743067991638,4096,dark_mode,light_env,T,7,4,84
12,1743067994822,3184,dark_mode,light_env,e,o,5,85
12,1743068002310,7488,dark_mode,light_env,8,0,6,86
12,1743068005438,3128,dark_mode,light_env,u,v,7,87
12,1743068009407,3969,dark_mode,light_env,7,T,8,88
12,1743068012214,2807,dark_mode,light_env,o,e,9,89
12,1743068017911,5697,dark_mode,light_env,0,8,10,90
12,1743068028975,11064,dark_mode,light_env,v,u,11,91
12,1743068035054,6079,dark_mode,light_env,T,7,12,92
12,1743068038071,3017,dark_mode,light_env,e,o,13,93
12,1743068046927,8856,dark_mode,light_env,8,0,14,94
12,1743068049854,2927,dark_mode,light_env,u,v,15,95
12,1743068057086,7232,dark_mode,light_env,7,T,16,96
12,1743068062838,5752,dark_mode,light_env,o,e,17,97
12,1743068104333,41495,dark_mode,light_env,0,8,18,98
12,1743068107877,3544,dark_mode,light_env,v,u,19,99
12,1743068110149,2272,dark_mode,light_env,T,7,20,100
12,1743068113773,3624,dark_mode,light_env,e,o,21,101
12,1743068118574,4801,dark_mode,light_env,8,0,22,102
12,1743068121269,2695,dark_mode,light_env,u,v,23,103
12,1743068124551,3282,dark_mode,light_env,7,T,24,104
12,1743068129039,4488,dark_mode,light_env,o,e,25,105
12,1743068139991,10952,dark_mode,light_env,0,8,26,106
12,1743068143567,3576,dark_mode,light_env,v,u,27,107
12,1743068145406,1839,dark_mode,light_env,T,7,28,108
12,1743068150199,4793,dark_mode,light_env,e,o,29,109
12,1743068167135,16936,dark_mode,light_env,8,0,30,110
12,1743068176854,9719,dark_mode,light_env,u,v,31,111
12,1743068179774,2920,dark_mode,light_env,7,T,32,112
12,1743068184702,4928,dark_mode,light_env,o,e,33,113
12,1743068219818,35116,dark_mode,light_env,0,8,34,114
12,1743068222542,2724,dark_mode,light_env,v,u,35,115
12,1743068225110,2568,dark_mode,light_env,T,7,36,116
12,1743068228294,3184,dark_mode,light_env,e,o,37,117
12,1743068254270,25976,dark_mode,light_env,8,0,38,118
12,1743068259958,5688,dark_mode,light_env,u,v,39,119
12,1743068265206,5248,dark_mode,light_env,7,T,40,120
12,1743068319966,1376,light_mode,dark_env,o,e,1,121
12,1743068323302,3336,light_mode,dark_env,0,8,2,122
12,1743068326006,2704,light_mode,dark_env,v,u,3,123
12,1743068327862,1856,light_mode,dark_env,T,7,4,124
12,1743068330134,2272,light_mode,dark_env,e,o,5,125
12,1743068332382,2248,light_mode,dark_env,8,0,6,126
12,1743068335054,2672,light_mode,dark_env,u,v,7,127
12,1743068339054,4000,light_mode,dark_env,7,T,8,128
12,1743068342806,3752,light_mode,dark_env,o,e,9,129
12,1743068349022,6216,light_mode,dark_env,0,8,10,130
12,1743068353445,4423,light_mode,dark_env,v,u,11,131
12,1743068355998,2553,light_mode,dark_env,T,7,12,132
12,1743068360062,4064,light_mode,dark_env,e,o,13,133
12,1743068364438,4376,light_mode,dark_env,8,0,14,134
12,1743068367502,3064,light_mode,dark_env,u,v,15,135
12,1743068370174,2672,light_mode,dark_env,7,T,16,136
12,1743068374850,4676,light_mode,dark_env,o,e,17,137
12,1743068383886,9036,light_mode,dark_env,0,8,18,138
12,1743068389070,5184,light_mode,dark_env,v,u,19,139
12,1743068391558,2488,light_mode,dark_env,T,7,20,140
12,1743068394766,3208,light_mode,dark_env,e,o,21,141
12,1743068416991,22225,light_mode,dark_env,8,0,22,142
12,1743068421583,4592,light_mode,dark_env,u,v,23,143
12,1743068430223,8640,light_mode,dark_env,7,T,24,144
12,1743068432390,2167,light_mode,dark_env,o,e,25,145
12,1743068441934,9544,light_mode,dark_env,0,8,26,146
12,1743068444093,2159,light_mode,dark_env,v,u,27,147
12,1743068445686,1593,light_mode,dark_env,T,7,28,148
12,1743068448670,2984,light_mode,dark_env,e,o,29,149
12,1743068457110,8440,light_mode,dark_env,8,0,30,150
12,1743068459590,2480,light_mode,dark_env,u,v,31,151
12,1743068461894,2304,light_mode,dark_env,7,T,32,152
12,1743068464102,2208,light_mode,dark_env,o,e,33,153
12,1743068480542,16440,light_mode,dark_env,0,8,34,154
12,1743068484742,4200,light_mode,dark_env,v,u,35,155
12,1743068487870,3128,light_mode,dark_env,T,7,36,156
12,1743068508318,20448,light_mode,dark_env,e,o,37,157
12,1743068513053,4735,light_mode,dark_env,8,0,38,158
12,1743068516670,3617,light_mode,dark_env,u,v,39,159
12,1743068519622,2952,light_mode,dark_env,7,T,40,160
