participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
10,1741881512257,2217,light_mode,dark_env,o,e,1,1
10,1741881530432,18175,light_mode,dark_env,0,8,2,2
10,1741881532256,1824,light_mode,dark_env,v,u,3,3
10,1741881534688,2432,light_mode,dark_env,T,7,4,4
10,1741881542128,7440,light_mode,dark_env,e,o,5,5
10,1741881548800,6672,light_mode,dark_env,8,0,6,6
10,1741881550144,1344,light_mode,dark_env,u,v,7,7
10,1741881552720,2576,light_mode,dark_env,7,T,8,8
10,1741881557753,5033,light_mode,dark_env,o,e,9,9
10,1741881561224,3471,light_mode,dark_env,0,8,10,10
10,1741881565048,3824,light_mode,dark_env,v,u,11,11
10,1741881566456,1408,light_mode,dark_env,T,7,12,12
10,1741881566488,32,light_mode,dark_env,T,7,12,12
10,1741881576273,9785,light_mode,dark_env,8,0,14,14
10,1741881577880,1607,light_mode,dark_env,u,v,15,15
10,1741881579264,1384,light_mode,dark_env,7,T,16,16
10,1741881579288,24,light_mode,dark_env,7,T,16,16
10,1741881642568,63280,light_mode,dark_env,0,8,18,18
10,1741881645032,2464,light_mode,dark_env,v,u,19,19
10,1741881648497,3465,light_mode,dark_env,T,7,20,20
10,1741881697625,49128,light_mode,dark_env,e,o,21,21
10,1741881726008,28383,light_mode,dark_env,8,0,22,22
10,1741881730257,4249,light_mode,dark_env,u,v,23,23
10,1741881737841,7584,light_mode,dark_env,7,T,24,24
10,1741881742232,31,light_mode,dark_env,o,e,25,25
5
10,1741881744336,2104,light_mode,dark_env,v,u,27,27
10,1741881744376,40,light_mode,dark_env,v,u,27,27
10,1741881746536,2160,light_mode,dark_env,e,o,29,29
10,1741881752016,5480,light_mode,dark_env,8,0,30,30
10,1741881753985,1969,light_mode,dark_env,u,v,31,31
10,1741881755200,1215,light_mode,dark_env,7,T,32,32
10,1741881762040,6840,light_mode,dark_env,o,e,33,33
10,1741881803905,41865,light_mode,dark_env,0,8,34,34
10,1741881821833,17928,light_mode,dark_env,v,u,35,35
10,1741881827056,5223,light_mode,dark_env,T,7,36,36
10,1741881829417,2361,light_mode,dark_env,e,o,37,37
10,1741881843096,13679,light_mode,dark_env,8,0,38,38
10,1741881845449,2353,light_mode,dark_env,u,v,39,39
10,1741881846976,1527,light_mode,dark_env,7,T,40,40
10,1741881994097,9864,dark_mode,light_env,o,e,1,41
10,1741882126538,132441,dark_mode,light_env,0,8,2,42
10,1741882129176,2638,dark_mode,light_env,v,u,3,43
10,1741882136849,7673,dark_mode,light_env,T,7,4,44
10,1741882138929,2080,dark_mode,light_env,e,o,5,45
10,1741882138960,31,dark_mode,light_env,e,o,5,45
10,1741882140521,1561,dark_mode,light_env,u,v,7,47
10,1741882142952,2431,dark_mode,light_env,7,T,8,48
10,1741882147992,5040,dark_mode,light_env,o,e,9,49
10,1741882179041,31049,dark_mode,light_env,0,8,10,50
10,1741882181425,2384,dark_mode,light_env,v,u,11,51
10,1741882182817,1392,dark_mode,light_env,T,7,12,52
10,1741882185640,2823,dark_mode,light_env,e,o,13,53
10,1741882236625,50985,dark_mode,light_env,8,0,14,54
10,1741882238920,2295,dark_mode,light_env,u,v,15,55
10,1741882240408,1488,dark_mode,light_env,7,T,16,56
10,1741882244952,4544,dark_mode,light_env,o,e,17,57
10,1741882317753,72801,dark_mode,light_env,0,8,18,58
10,1741882327833,10080,dark_mode,light_env,v,u,19,59
10,1741882330648,2815,dark_mode,light_env,T,7,20,60
10,1741882332656,2008,dark_mode,light_env,e,o,21,61
10,1741882357169,24513,dark_mode,light_env,8,0,22,62
10,1741882358544,1375,dark_mode,light_env,u,v,23,63
10,1741882368601,10057,dark_mode,light_env,7,T,24,64
10,1741882371489,2888,dark_mode,light_env,o,e,25,65
10,1741882403337,31848,dark_mode,light_env,0,8,26,66
10,1741882407329,3992,dark_mode,light_env,v,u,27,67
10,1741882409897,2568,dark_mode,light_env,T,7,28,68
10,1741882416913,7016,dark_mode,light_env,e,o,29,69
10,1741882431913,15000,dark_mode,light_env,8,0,30,70
10,1741882440849,8936,dark_mode,light_env,u,v,31,71
10,1741882442849,2000,dark_mode,light_env,7,T,32,72
10,1741882448401,5552,dark_mode,light_env,o,e,33,73
10,1741882473385,24984,dark_mode,light_env,0,8,34,74
10,1741882477889,4504,dark_mode,light_env,v,u,35,75
10,1741882479457,1568,dark_mode,light_env,T,7,36,76
10,1741882481097,1640,dark_mode,light_env,e,o,37,77
10,1741882506442,25345,dark_mode,light_env,8,0,38,78
10,1741882516201,9759,dark_mode,light_env,u,v,39,79
10,1741882518601,2400,dark_mode,light_env,7,T,40,80
10,1741882655233,2071,dark_mode,dark_env,o,e,1,81
10,1741882660778,5545,dark_mode,dark_env,0,8,2,82
10,1741882663906,3128,dark_mode,dark_env,v,u,3,83
10,1741882670993,7087,dark_mode,dark_env,T,7,4,84
10,1741882672514,1521,dark_mode,dark_env,e,o,5,85
10,1741882684826,12312,dark_mode,dark_env,8,0,6,86
10,1741882697865,13039,dark_mode,dark_env,u,v,7,87
10,1741882699497,1632,dark_mode,dark_env,7,T,8,88
10,1741882700816,1319,dark_mode,dark_env,o,e,9,89
10,1741882716889,16073,dark_mode,dark_env,0,8,10,90
10,1741882720145,3256,dark_mode,dark_env,v,u,11,91
10,1741882729761,9616,dark_mode,dark_env,T,7,12,92
10,1741882731473,1712,dark_mode,dark_env,e,o,13,93
10,1741882748577,17104,dark_mode,dark_env,8,0,14,94
10,1741882753409,4832,dark_mode,dark_env,u,v,15,95
10,1741882796977,43568,dark_mode,dark_env,7,T,16,96
10,1741882798368,1391,dark_mode,dark_env,o,e,17,97
10,1741882822169,23801,dark_mode,dark_env,0,8,18,98
10,1741882827609,5440,dark_mode,dark_env,v,u,19,99
10,1741882829584,1975,dark_mode,dark_env,T,7,20,100
10,1741882837369,7785,dark_mode,dark_env,e,o,21,101
10,1741882865777,28408,dark_mode,dark_env,8,0,22,102
10,1741882867024,1247,dark_mode,dark_env,u,v,23,103
10,1741882868361,1337,dark_mode,dark_env,7,T,24,104
10,1741882873105,4744,dark_mode,dark_env,o,e,25,105
10,1741882874450,1345,dark_mode,dark_env,0,8,26,106
10,1741882884914,10464,dark_mode,dark_env,v,u,27,107
10,1741882888938,4024,dark_mode,dark_env,T,7,28,108
10,1741882890145,1207,dark_mode,dark_env,e,o,29,109
10,1741882912154,22009,dark_mode,dark_env,8,0,30,110
10,1741882930306,18152,dark_mode,dark_env,u,v,31,111
10,1741882938562,8256,dark_mode,dark_env,7,T,32,112
10,1741882949322,10760,dark_mode,dark_env,o,e,33,113
10,1741882975139,25817,dark_mode,dark_env,0,8,34,114
10,1741882989563,14424,dark_mode,dark_env,v,u,35,115
10,1741882998171,8608,dark_mode,dark_env,T,7,36,116
10,1741883001379,3208,dark_mode,dark_env,e,o,37,117
10,1741883056747,55368,dark_mode,dark_env,8,0,38,118
10,1741883059773,3026,dark_mode,dark_env,u,v,39,119
10,1741883061357,1584,dark_mode,dark_env,7,T,40,120
10,1741883103541,3256,light_mode,light_env,o,e,1,121
10,1741883117461,13920,light_mode,light_env,0,8,2,122
10,1741883120117,2656,light_mode,light_env,v,u,3,123
10,1741883121085,968,light_mode,light_env,T,7,4,124
10,1741883126365,5280,light_mode,light_env,e,o,5,125
10,1741883127637,1272,light_mode,light_env,8,0,6,126
10,1741883128949,1312,light_mode,light_env,u,v,7,127
10,1741883134677,5728,light_mode,light_env,7,T,8,128
10,1741883141685,7008,light_mode,light_env,o,e,9,129
10,1741883149813,8128,light_mode,light_env,0,8,10,130
10,1741883150868,1055,light_mode,light_env,v,u,11,131
10,1741883151885,1017,light_mode,light_env,T,7,12,132
10,1741883160701,8816,light_mode,light_env,e,o,13,133
10,1741883175277,14576,light_mode,light_env,8,0,14,134
10,1741883176237,960,light_mode,light_env,u,v,15,135
10,1741883178085,1848,light_mode,light_env,7,T,16,136
10,1741883180150,2065,light_mode,light_env,o,e,17,137
10,1741883182335,2185,light_mode,light_env,0,8,18,138
10,1741883184830,2495,light_mode,light_env,v,u,19,139
10,1741883188334,3504,light_mode,light_env,T,7,20,140
10,1741883212022,23688,light_mode,light_env,e,o,21,141
10,1741883258175,46153,light_mode,light_env,8,0,22,142
10,1741883265215,7040,light_mode,light_env,u,v,23,143
10,1741883272895,7680,light_mode,light_env,7,T,24,144
10,1741883274815,1920,light_mode,light_env,o,e,25,145
10,1741883278528,3713,light_mode,light_env,0,8,26,146
10,1741883286711,8183,light_mode,light_env,v,u,27,147
10,1741883288927,2216,light_mode,light_env,T,7,28,148
10,1741883313343,24416,light_mode,light_env,e,o,29,149
10,1741883315263,1920,light_mode,light_env,8,0,30,150
10,1741883325144,9881,light_mode,light_env,u,v,31,151
10,1741883346208,21064,light_mode,light_env,7,T,32,152
10,1741883347471,1263,light_mode,light_env,o,e,33,153
10,1741883355448,7977,light_mode,light_env,0,8,34,154
10,1741883357600,2152,light_mode,light_env,v,u,35,155
10,1741883359840,2240,light_mode,light_env,T,7,36,156
10,1741883386151,26311,light_mode,light_env,e,o,37,157
10,1741883406320,20169,light_mode,light_env,8,0,38,158
10,1741883411784,5464,light_mode,light_env,u,v,39,159
10,1741883413383,1599,light_mode,light_env,7,T,40,160
