participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
6,1741862748381,4048,light_mode,dark_env,o,e,1,1
6,1741862751613,3232,light_mode,dark_env,0,8,2,2
6,1741862754661,3048,light_mode,dark_env,v,u,3,3
6,1741862757333,2672,light_mode,dark_env,T,7,4,4
6,1741862760629,3296,light_mode,dark_env,e,o,5,5
6,1741862803885,43256,light_mode,dark_env,8,0,6,6
6,1741862806796,2911,light_mode,dark_env,u,v,7,7
6,1741862812773,5977,light_mode,dark_env,7,T,8,8
6,1741862814924,2151,light_mode,dark_env,o,e,9,9
6,1741862832149,17225,light_mode,dark_env,0,8,10,10
6,1741862846044,13895,light_mode,dark_env,v,u,11,11
6,1741862848909,2865,light_mode,dark_env,T,7,12,12
6,1741862856333,7424,light_mode,dark_env,e,o,13,13
6,1741862859869,3536,light_mode,dark_env,8,0,14,14
6,1741862861797,1928,light_mode,dark_env,u,v,15,15
6,1741862863629,1832,light_mode,dark_env,7,T,16,16
6,1741862865060,1431,light_mode,dark_env,o,e,17,17
6,1741862879485,14425,light_mode,dark_env,0,8,18,18
6,1741862882757,3272,light_mode,dark_env,v,u,19,19
6,1741862885021,2264,light_mode,dark_env,T,7,20,20
6,1741862900949,15928,light_mode,dark_env,e,o,21,21
6,1741862905029,4080,light_mode,dark_env,8,0,22,22
6,1741862906469,1440,light_mode,dark_env,u,v,23,23
6,1741862913477,7008,light_mode,dark_env,7,T,24,24
6,1741862919109,5632,light_mode,dark_env,o,e,25,25
6,1741862933638,14529,light_mode,dark_env,0,8,26,26
6,1741862935750,2112,light_mode,dark_env,v,u,27,27
6,1741862938398,2648,light_mode,dark_env,T,7,28,28
6,1741862943806,5408,light_mode,dark_env,e,o,29,29
6,1741862949462,5656,light_mode,dark_env,8,0,30,30
6,1741862951574,2112,light_mode,dark_env,u,v,31,31
6,1741862953446,1872,light_mode,dark_env,7,T,32,32
6,1741862961181,7735,light_mode,dark_env,o,e,33,33
6,1741862982974,21793,light_mode,dark_env,0,8,34,34
6,1741862986470,3496,light_mode,dark_env,v,u,35,35
6,1741862989078,2608,light_mode,dark_env,T,7,36,36
6,1741862991590,2512,light_mode,dark_env,e,o,37,37
6,1741862999149,7559,light_mode,dark_env,8,0,38,38
6,1741863001990,2841,light_mode,dark_env,u,v,39,39
6,1741863009070,7080,light_mode,dark_env,7,T,40,40
6,1741863077366,5000,dark_mode,light_env,o,e,1,41
6,1741863082030,4664,dark_mode,light_env,0,8,2,42
6,1741863083566,1536,dark_mode,light_env,v,u,3,43
6,1741863086038,2472,dark_mode,light_env,T,7,4,44
6,1741863110966,24928,dark_mode,light_env,e,o,5,45
6,1741863120702,9736,dark_mode,light_env,8,0,6,46
6,1741863126518,5816,dark_mode,light_env,u,v,7,47
6,1741863129822,3304,dark_mode,light_env,7,T,8,48
6,1741863131814,1992,dark_mode,light_env,o,e,9,49
6,1741863138550,6736,dark_mode,light_env,0,8,10,50
6,1741863141510,2960,dark_mode,light_env,v,u,11,51
6,1741863142702,1192,dark_mode,light_env,T,7,12,52
6,1741863161070,18368,dark_mode,light_env,e,o,13,53
6,1741863192575,31505,dark_mode,light_env,8,0,14,54
6,1741863194447,1872,dark_mode,light_env,u,v,15,55
6,1741863197687,3240,dark_mode,light_env,7,T,16,56
6,1741863200831,136,dark_mode,light_env,o,e,17,57
6,1741863225727,24896,dark_mode,light_env,v,u,19,59
6,1741863226791,1064,dark_mode,light_env,T,7,20,60
6,1741863242007,15216,dark_mode,light_env,e,o,21,61
6,1741863259056,17049,dark_mode,light_env,8,0,22,62
6,1741863260808,1752,dark_mode,light_env,u,v,23,63
6,1741863265160,4352,dark_mode,light_env,7,T,24,64
6,1741863268345,3185,dark_mode,light_env,o,e,25,65
6,1741863271865,3520,dark_mode,light_env,0,8,26,66
6,1741863282449,10584,dark_mode,light_env,v,u,27,67
6,1741863284201,1752,dark_mode,light_env,T,7,28,68
6,1741863309665,25464,dark_mode,light_env,e,o,29,69
6,1741863327601,17936,dark_mode,light_env,8,0,30,70
6,1741863342089,14488,dark_mode,light_env,u,v,31,71
6,1741863346465,4376,dark_mode,light_env,7,T,32,72
6,1741863350300,3835,dark_mode,light_env,o,e,33,73
6,1741863364729,14429,dark_mode,light_env,0,8,34,74
6,1741863372345,7616,dark_mode,light_env,v,u,35,75
6,1741863374433,2088,dark_mode,light_env,T,7,36,76
6,1741863387193,12760,dark_mode,light_env,e,o,37,77
6,1741863404386,17193,dark_mode,light_env,8,0,38,78
6,1741863423274,18888,dark_mode,light_env,u,v,39,79
6,1741863425650,2376,dark_mode,light_env,7,T,40,80
6,1741863559546,25184,dark_mode,dark_env,o,e,1,81
6,1741863595722,36176,dark_mode,dark_env,0,8,2,82
