participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
8,1741874437330,4664,dark_mode,light_env,o,e,25,105
8,1741874448259,10929,dark_mode,light_env,0,8,26,106
8,1741874449499,1240,dark_mode,light_env,v,u,27,107
8,1741874451995,2496,dark_mode,light_env,T,7,28,108
8,1741874453034,1039,dark_mode,light_env,e,o,29,109
8,1741874459970,6936,dark_mode,light_env,8,0,30,110
8,1741874462234,2264,dark_mode,light_env,u,v,31,111
8,1741874467298,5064,dark_mode,light_env,7,T,32,112
8,1741874470938,3640,dark_mode,light_env,o,e,33,113
8,1741874485450,14512,dark_mode,light_env,0,8,34,114
8,1741874486554,1104,dark_mode,light_env,v,u,35,115
8,1741874487602,1048,dark_mode,light_env,T,7,36,116
8,1741874496786,9184,dark_mode,light_env,e,o,37,117
8,1741874547939,51153,dark_mode,light_env,8,0,38,118
8,1741874549154,1215,dark_mode,light_env,u,v,39,119
8,1741874553611,4457,dark_mode,light_env,7,T,40,120
8,1741874601275,5568,light_mode,dark_env,o,e,1,121
8,1741874605051,3776,light_mode,dark_env,0,8,2,122
8,1741874607099,2048,light_mode,dark_env,v,u,3,123
8,1741874608355,1256,light_mode,dark_env,T,7,4,124
8,1741874609443,1088,light_mode,dark_env,e,o,5,125
8,1741874612891,3448,light_mode,dark_env,8,0,6,126
8,1741874614179,1288,light_mode,dark_env,u,v,7,127
8,1741874615531,1352,light_mode,dark_env,7,T,8,128
8,1741874617195,1664,light_mode,dark_env,o,e,9,129
8,1741874626314,9119,light_mode,dark_env,0,8,10,130
8,1741874628635,2321,light_mode,dark_env,v,u,11,131
8,1741874630419,1784,light_mode,dark_env,T,7,12,132
8,1741874639172,8753,light_mode,dark_env,e,o,13,133
8,1741874647491,8319,light_mode,dark_env,8,0,14,134
8,1741874651483,3992,light_mode,dark_env,u,v,15,135
8,1741874655627,4144,light_mode,dark_env,7,T,16,136
8,1741874656971,1344,light_mode,dark_env,o,e,17,137
8,1741874658587,1616,light_mode,dark_env,0,8,18,138
8,1741874662827,4240,light_mode,dark_env,v,u,19,139
8,1741874664027,1200,light_mode,dark_env,T,7,20,140
8,1741874670291,6264,light_mode,dark_env,e,o,21,141
8,1741874674419,4128,light_mode,dark_env,8,0,22,142
8,1741874677508,3089,light_mode,dark_env,u,v,23,143
8,1741874679699,2191,light_mode,dark_env,7,T,24,144
8,1741874681508,1809,light_mode,dark_env,o,e,25,145
8,1741874689516,8008,light_mode,dark_env,0,8,26,146
8,1741874691979,2463,light_mode,dark_env,v,u,27,147
8,1741874693795,1816,light_mode,dark_env,T,7,28,148
8,1741874696380,2585,light_mode,dark_env,e,o,29,149
8,1741874697555,1175,light_mode,dark_env,8,0,30,150
8,1741874700115,2560,light_mode,dark_env,u,v,31,151
8,1741874705508,5393,light_mode,dark_env,7,T,32,152
8,1741874714267,8759,light_mode,dark_env,o,e,33,153
8,1741874716395,2128,light_mode,dark_env,0,8,34,154
8,1741874722315,5920,light_mode,dark_env,v,u,35,155
8,1741874725148,2833,light_mode,dark_env,T,7,36,156
8,1741874726939,1791,light_mode,dark_env,e,o,37,157
8,1741874732124,5185,light_mode,dark_env,8,0,38,158
8,1741874738684,6560,light_mode,dark_env,u,v,39,159
8,1741874740443,1759,light_mode,dark_env,7,T,40,160
