participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
11,1742303551333,4840,dark_mode,dark_env,o,e,9,89
11,1742303586898,35565,dark_mode,dark_env,0,8,10,90
11,1742303589705,2807,dark_mode,dark_env,v,u,11,91
11,1742303594506,4801,dark_mode,dark_env,T,7,12,92
11,1742303601940,7434,dark_mode,dark_env,e,o,13,93
11,1742303606234,4294,dark_mode,dark_env,8,0,14,94
11,1742303610426,4192,dark_mode,dark_env,u,v,15,95
11,1742303611777,1351,dark_mode,dark_env,7,T,16,96
11,1742303615986,4209,dark_mode,dark_env,o,e,17,97
11,1742303643882,27896,dark_mode,dark_env,0,8,18,98
11,1742303646794,2912,dark_mode,dark_env,v,u,19,99
11,1742303650459,3665,dark_mode,dark_env,T,7,20,100
11,1742303651930,1471,dark_mode,dark_env,e,o,21,101
11,1742303664874,12944,dark_mode,dark_env,8,0,22,102
11,1742303667803,2929,dark_mode,dark_env,u,v,23,103
11,1742303671658,3855,dark_mode,dark_env,7,T,24,104
11,1742303673130,1472,dark_mode,dark_env,o,e,25,105
11,1742303685256,12126,dark_mode,dark_env,0,8,26,106
11,1742303693107,7851,dark_mode,dark_env,v,u,27,107
11,1742303698090,4983,dark_mode,dark_env,T,7,28,108
11,1742303702074,3984,dark_mode,dark_env,e,o,29,109
11,1742303705826,3752,dark_mode,dark_env,8,0,30,110
11,1742303706866,1040,dark_mode,dark_env,u,v,31,111
11,1742303709530,2664,dark_mode,dark_env,7,T,32,112
11,1742303710866,1336,dark_mode,dark_env,o,e,33,113
11,1742303712866,2000,dark_mode,dark_env,0,8,34,114
11,1742303717002,4136,dark_mode,dark_env,v,u,35,115
11,1742303718795,1793,dark_mode,dark_env,T,7,36,116
11,1742303722307,3512,dark_mode,dark_env,e,o,37,117
11,1742303723795,1488,dark_mode,dark_env,8,0,38,118
11,1742303725362,1567,dark_mode,dark_env,u,v,39,119
11,1742303727147,1785,dark_mode,dark_env,7,T,40,120
11,1742303751755,1768,light_mode,dark_env,o,e,1,121
11,1742303759859,8104,light_mode,dark_env,0,8,2,122
11,1742303763642,3783,light_mode,dark_env,v,u,3,123
11,1742303765050,1408,light_mode,dark_env,T,7,4,124
11,1742303770947,5897,light_mode,dark_env,e,o,5,125
11,1742303772387,1440,light_mode,dark_env,8,0,6,126
11,1742303773499,1112,light_mode,dark_env,u,v,7,127
11,1742303777755,4256,light_mode,dark_env,7,T,8,128
11,1742303779995,2240,light_mode,dark_env,o,e,9,129
11,1742303782659,2664,light_mode,dark_env,0,8,10,130
11,1742303784155,1496,light_mode,dark_env,v,u,11,131
11,1742303785355,1200,light_mode,dark_env,T,7,12,132
11,1742303808035,22680,light_mode,dark_env,e,o,13,133
11,1742303821243,13208,light_mode,dark_env,8,0,14,134
11,1742303824426,3183,light_mode,dark_env,u,v,15,135
11,1742303826163,1737,light_mode,dark_env,7,T,16,136
11,1742303829723,3560,light_mode,dark_env,o,e,17,137
11,1742303831816,2093,light_mode,dark_env,0,8,18,138
11,1742303833080,1264,light_mode,dark_env,v,u,19,139
11,1742303835425,2345,light_mode,dark_env,T,7,20,140
11,1742303838008,2583,light_mode,dark_env,e,o,21,141
11,1742303843761,5753,light_mode,dark_env,8,0,22,142
11,1742303845528,1767,light_mode,dark_env,u,v,23,143
11,1742303849545,4017,light_mode,dark_env,7,T,24,144
11,1742303851633,2088,light_mode,dark_env,o,e,25,145
11,1742303857568,5935,light_mode,dark_env,0,8,26,146
11,1742303859440,1872,light_mode,dark_env,v,u,27,147
11,1742303861024,1584,light_mode,dark_env,T,7,28,148
11,1742303871240,10216,light_mode,dark_env,e,o,29,149
11,1742303880808,9568,light_mode,dark_env,8,0,30,150
11,1742303884008,3200,light_mode,dark_env,u,v,31,151
11,1742303885281,1273,light_mode,dark_env,7,T,32,152
11,1742303887432,2151,light_mode,dark_env,o,e,33,153
11,1742303888976,1544,light_mode,dark_env,0,8,34,154
11,1742303890504,1528,light_mode,dark_env,v,u,35,155
11,1742303892016,1512,light_mode,dark_env,T,7,36,156
11,1742303893592,1576,light_mode,dark_env,e,o,37,157
11,1742303896480,2888,light_mode,dark_env,8,0,38,158
11,1742303900320,3840,light_mode,dark_env,u,v,39,159
11,1742303902192,1872,light_mode,dark_env,7,T,40,160
