participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
5,1741791967195,6697,dark_mode,dark_env,v,u,35,35
5,1741791978827,11632,dark_mode,dark_env,T,7,36,36
5,1741791988179,9352,dark_mode,dark_env,e,o,37,37
5,1741791999706,11527,dark_mode,dark_env,8,0,38,38
5,1741792000970,1264,dark_mode,dark_env,u,v,39,39
5,1741792013170,12200,dark_mode,dark_env,7,T,40,40
5,1741792110643,5560,dark_mode,light_env,o,e,1,41
5,1741792112723,2080,dark_mode,light_env,0,8,2,42
5,1741792116010,3287,dark_mode,light_env,v,u,3,43
5,1741792121467,5457,dark_mode,light_env,T,7,4,44
5,1741792127107,5640,dark_mode,light_env,e,o,5,45
5,1741792133114,6007,dark_mode,light_env,8,0,6,46
5,1741792134731,1617,dark_mode,light_env,u,v,7,47
5,1741792136587,1856,dark_mode,light_env,7,T,8,48
5,1741792145515,8928,dark_mode,light_env,o,e,9,49
5,1741792160339,14824,dark_mode,light_env,0,8,10,50
5,1741792185970,25631,dark_mode,light_env,v,u,11,51
5,1741792197835,11865,dark_mode,light_env,T,7,12,52
5,1741792210042,12207,dark_mode,light_env,e,o,13,53
5,1741792214994,4952,dark_mode,light_env,8,0,14,54
5,1741792218298,3304,dark_mode,light_env,u,v,15,55
5,1741792222450,4152,dark_mode,light_env,7,T,16,56
5,1741792227363,4913,dark_mode,light_env,o,e,17,57
5,1741792236242,8879,dark_mode,light_env,0,8,18,58
5,1741792238419,2177,dark_mode,light_env,v,u,19,59
5,1741792245419,7000,dark_mode,light_env,T,7,20,60
5,1741792251531,6112,dark_mode,light_env,e,o,21,61
5,1741792255995,4464,dark_mode,light_env,8,0,22,62
5,1741792263043,7048,dark_mode,light_env,u,v,23,63
5,1741792267611,4568,dark_mode,light_env,7,T,24,64
5,1741792271595,3984,dark_mode,light_env,o,e,25,65
5,1741792298051,26456,dark_mode,light_env,0,8,26,66
5,1741792302683,4632,dark_mode,light_env,v,u,27,67
5,1741792304315,1632,dark_mode,light_env,T,7,28,68
5,1741792308339,4024,dark_mode,light_env,e,o,29,69
5,1741792313683,5344,dark_mode,light_env,8,0,30,70
5,1741792318378,4695,dark_mode,light_env,u,v,31,71
5,1741792325418,7040,dark_mode,light_env,7,T,32,72
5,1741792330779,5361,dark_mode,light_env,o,e,33,73
5,1741792344810,14031,dark_mode,light_env,0,8,34,74
5,1741792350698,5888,dark_mode,light_env,v,u,35,75
5,1741792351978,1280,dark_mode,light_env,T,7,36,76
5,1741792354106,2128,dark_mode,light_env,e,o,37,77
5,1741792359658,5552,dark_mode,light_env,8,0,38,78
5,1741792363194,3536,dark_mode,light_env,u,v,39,79
5,1741792364682,1488,dark_mode,light_env,7,T,40,80
5,1741792449140,1240,light_mode,light_env,o,e,1,81
5,1741792456347,7207,light_mode,light_env,0,8,2,82
5,1741792457179,832,light_mode,light_env,v,u,3,83
5,1741792459860,2681,light_mode,light_env,T,7,4,84
5,1741792462835,2975,light_mode,light_env,e,o,5,85
5,1741792474660,11825,light_mode,light_env,8,0,6,86
5,1741792481684,7024,light_mode,light_env,u,v,7,87
5,1741792485347,3663,light_mode,light_env,7,T,8,88
5,1741792508323,22976,light_mode,light_env,o,e,9,89
5,1741792530067,21744,light_mode,light_env,0,8,10,90
5,1741792532300,2233,light_mode,light_env,v,u,11,91
5,1741792535291,2991,light_mode,light_env,T,7,12,92
5,1741792537331,2040,light_mode,light_env,e,o,13,93
5,1741792546228,8897,light_mode,light_env,8,0,14,94
5,1741792548979,2751,light_mode,light_env,u,v,15,95
5,1741792562692,13713,light_mode,light_env,7,T,16,96
5,1741792568875,6183,light_mode,light_env,o,e,17,97
5,1741792599348,30473,light_mode,light_env,0,8,18,98
5,1741792603844,4496,light_mode,light_env,v,u,19,99
5,1741792604795,951,light_mode,light_env,T,7,20,100
5,1741792615484,10689,light_mode,light_env,e,o,21,101
5,1741792617396,1912,light_mode,light_env,8,0,22,102
5,1741792623620,6224,light_mode,light_env,u,v,23,103
5,1741792624715,1095,light_mode,light_env,7,T,24,104
5,1741792629436,4721,light_mode,light_env,o,e,25,105
5,1741792675876,46440,light_mode,light_env,0,8,26,106
5,1741792679924,4048,light_mode,light_env,v,u,27,107
5,1741792682748,2824,light_mode,light_env,T,7,28,108
5,1741792724223,41475,light_mode,light_env,e,o,29,109
5,1741792728767,4544,light_mode,light_env,8,0,30,110
5,1741792733990,5223,light_mode,light_env,u,v,31,111
5,1741792738175,4185,light_mode,light_env,7,T,32,112
5,1741792741951,3776,light_mode,light_env,o,e,33,113
5,1741792743630,1679,light_mode,light_env,0,8,34,114
5,1741792746590,2960,light_mode,light_env,v,u,35,115
5,1741792749351,2761,light_mode,light_env,T,7,36,116
5,1741792773439,24088,light_mode,light_env,e,o,37,117
5,1741792779583,6144,light_mode,light_env,8,0,38,118
5,1741792781239,1656,light_mode,light_env,u,v,39,119
5,1741792783231,1992,light_mode,light_env,7,T,40,120
5,1741792861275,4488,light_mode,dark_env,o,e,1,121
5,1741792878219,16944,light_mode,dark_env,0,8,2,122
5,1741792881035,2816,light_mode,dark_env,v,u,3,123
5,1741792882379,1344,light_mode,dark_env,T,7,4,124
5,1741792884018,1639,light_mode,dark_env,e,o,5,125
5,1741792886779,2761,light_mode,dark_env,8,0,6,126
5,1741792888067,1288,light_mode,dark_env,u,v,7,127
5,1741792889459,1392,light_mode,dark_env,7,T,8,128
5,1741792892395,2936,light_mode,dark_env,o,e,9,129
5,1741792893979,1584,light_mode,dark_env,0,8,10,130
5,1741792895283,1304,light_mode,dark_env,v,u,11,131
5,1741792897451,2168,light_mode,dark_env,T,7,12,132
5,1741792900531,3080,light_mode,dark_env,e,o,13,133
5,1741792915453,14922,light_mode,dark_env,8,0,14,134
5,1741792917469,2016,light_mode,dark_env,u,v,15,135
5,1741792919477,2008,light_mode,dark_env,7,T,16,136
5,1741792929573,10096,light_mode,dark_env,o,e,17,137
5,1741792971053,41480,light_mode,dark_env,0,8,18,138
5,1741792972869,1816,light_mode,dark_env,v,u,19,139
5,1741792974044,1175,light_mode,dark_env,T,7,20,140
5,1741792975133,1089,light_mode,dark_env,e,o,21,141
5,1741792988389,13256,light_mode,dark_env,8,0,22,142
5,1741792993173,4784,light_mode,dark_env,u,v,23,143
5,1741792995181,2008,light_mode,dark_env,7,T,24,144
5,1741792998557,3376,light_mode,dark_env,o,e,25,145
5,1741793003717,5160,light_mode,dark_env,0,8,26,146
5,1741793006397,2680,light_mode,dark_env,v,u,27,147
5,1741793012237,5840,light_mode,dark_env,T,7,28,148
5,1741793023133,10896,light_mode,dark_env,e,o,29,149
5,1741793028389,5256,light_mode,dark_env,8,0,30,150
5,1741793030069,1680,light_mode,dark_env,u,v,31,151
5,1741793036693,6624,light_mode,dark_env,7,T,32,152
5,1741793047245,10552,light_mode,dark_env,o,e,33,153
5,1741793109565,62320,light_mode,dark_env,0,8,34,154
5,1741793111484,1919,light_mode,dark_env,v,u,35,155
5,1741793113772,2288,light_mode,dark_env,T,7,36,156
5,1741793137604,23832,light_mode,dark_env,e,o,37,157
5,1741793140517,2913,light_mode,dark_env,8,0,38,158
5,1741793145828,5311,light_mode,dark_env,u,v,39,159
5,1741793156213,10385,light_mode,dark_env,7,T,40,160
