participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
14,1743168523836,2696,dark_mode,light_env,T,7,12,52
14,1743168552556,28720,dark_mode,light_env,e,o,13,53
14,1743168560132,7576,dark_mode,light_env,8,0,14,54
14,1743168562884,2752,dark_mode,light_env,u,v,15,55
14,1743168566812,3928,dark_mode,light_env,7,T,16,56
14,1743168570492,3680,dark_mode,light_env,o,e,17,57
14,1743168573204,2712,dark_mode,light_env,0,8,18,58
14,1743168575108,1904,dark_mode,light_env,v,u,19,59
14,1743168576509,1401,dark_mode,light_env,T,7,20,60
14,1743168580101,3592,dark_mode,light_env,e,o,21,61
14,1743168600949,20848,dark_mode,light_env,8,0,22,62
14,1743168603573,2624,dark_mode,light_env,u,v,23,63
14,1743168608085,4512,dark_mode,light_env,7,T,24,64
14,1743168609397,1312,dark_mode,light_env,o,e,25,65
14,1743168610773,1376,dark_mode,light_env,0,8,26,66
14,1743168621037,10264,dark_mode,light_env,v,u,27,67
14,1743168622157,1120,dark_mode,light_env,T,7,28,68
14,1743168626021,3864,dark_mode,light_env,e,o,29,69
14,1743168627029,1008,dark_mode,light_env,8,0,30,70
14,1743168628813,1784,dark_mode,light_env,u,v,31,71
14,1743168633517,4704,dark_mode,light_env,7,T,32,72
14,1743168639822,6305,dark_mode,light_env,o,e,33,73
14,1743168682158,42336,dark_mode,light_env,0,8,34,74
14,1743168687238,5080,dark_mode,light_env,v,u,35,75
14,1743168688726,1488,dark_mode,light_env,T,7,36,76
14,1743168697142,8416,dark_mode,light_env,e,o,37,77
14,1743168710712,13570,dark_mode,light_env,8,0,38,78
14,1743168713912,3200,dark_mode,light_env,u,v,39,79
14,1743168726152,12240,dark_mode,light_env,7,T,40,80
14,1743168786672,1928,dark_mode,dark_env,o,e,1,81
14,1743168795232,8560,dark_mode,dark_env,0,8,2,82
14,1743168797320,2088,dark_mode,dark_env,v,u,3,83
14,1743168798944,1624,dark_mode,dark_env,T,7,4,84
14,1743168816680,17736,dark_mode,dark_env,e,o,5,85
14,1743168846536,29856,dark_mode,dark_env,8,0,6,86
14,1743168849720,3184,dark_mode,dark_env,u,v,7,87
14,1743168901088,51368,dark_mode,dark_env,7,T,8,88
14,1743168906384,5296,dark_mode,dark_env,o,e,9,89
14,1743168918593,12209,dark_mode,dark_env,0,8,10,90
14,1743168933849,15256,dark_mode,dark_env,v,u,11,91
14,1743168940993,7144,dark_mode,dark_env,T,7,12,92
14,1743168947057,6064,dark_mode,dark_env,e,o,13,93
14,1743168951289,4232,dark_mode,dark_env,8,0,14,94
14,1743168954833,3544,dark_mode,dark_env,u,v,15,95
14,1743168965633,10800,dark_mode,dark_env,7,T,16,96
14,1743168971585,5952,dark_mode,dark_env,o,e,17,97
14,1743169000737,29152,dark_mode,dark_env,0,8,18,98
14,1743169003441,2704,dark_mode,dark_env,v,u,19,99
14,1743169010296,6855,dark_mode,dark_env,T,7,20,100
14,1743169014185,3889,dark_mode,dark_env,e,o,21,101
14,1743169042393,28208,dark_mode,dark_env,8,0,22,102
14,1743169045897,3504,dark_mode,dark_env,u,v,23,103
14,1743169052313,6416,dark_mode,dark_env,7,T,24,104
14,1743169057393,5080,dark_mode,dark_env,o,e,25,105
14,1743169087345,29952,dark_mode,dark_env,0,8,26,106
14,1743169091632,4287,dark_mode,dark_env,v,u,27,107
14,1743169093672,2040,dark_mode,dark_env,T,7,28,108
14,1743169101080,7408,dark_mode,dark_env,e,o,29,109
14,1743169104505,3425,dark_mode,dark_env,8,0,30,110
14,1743169106344,1839,dark_mode,dark_env,u,v,31,111
14,1743169107632,1288,dark_mode,dark_env,7,T,32,112
14,1743169109809,2177,dark_mode,dark_env,o,e,33,113
14,1743169137984,28175,dark_mode,dark_env,0,8,34,114
14,1743169140272,2288,dark_mode,dark_env,v,u,35,115
14,1743169142176,1904,dark_mode,dark_env,T,7,36,116
14,1743169153225,11049,dark_mode,dark_env,e,o,37,117
14,1743169166161,12936,dark_mode,dark_env,8,0,38,118
14,1743169169273,3112,dark_mode,dark_env,u,v,39,119
14,1743169178385,9112,dark_mode,dark_env,7,T,40,120
14,1743169227689,1769,light_mode,light_env,o,e,1,121
14,1743169234392,6703,light_mode,light_env,0,8,2,122
14,1743169242817,8425,light_mode,light_env,v,u,3,123
14,1743169243912,1095,light_mode,light_env,T,7,4,124
14,1743169245712,1800,light_mode,light_env,e,o,5,125
14,1743169250577,4865,light_mode,light_env,8,0,6,126
14,1743169251361,784,light_mode,light_env,u,v,7,127
14,1743169254552,3191,light_mode,light_env,7,T,8,128
14,1743169259697,5145,light_mode,light_env,o,e,9,129
14,1743169263488,3791,light_mode,light_env,0,8,10,130
14,1743169266360,2872,light_mode,light_env,v,u,11,131
14,1743169268681,2321,light_mode,light_env,T,7,12,132
14,1743169272936,4255,light_mode,light_env,e,o,13,133
14,1743169280400,7464,light_mode,light_env,8,0,14,134
14,1743169281424,1024,light_mode,light_env,u,v,15,135
14,1743169283392,1968,light_mode,light_env,7,T,16,136
14,1743169287944,4552,light_mode,light_env,o,e,17,137
14,1743169293520,5576,light_mode,light_env,0,8,18,138
14,1743169294472,952,light_mode,light_env,v,u,19,139
14,1743169295936,1464,light_mode,light_env,T,7,20,140
14,1743169304808,8872,light_mode,light_env,e,o,21,141
14,1743169307432,2624,light_mode,light_env,8,0,22,142
14,1743169309808,2376,light_mode,light_env,u,v,23,143
14,1743169321113,11305,light_mode,light_env,7,T,24,144
14,1743169324312,3199,light_mode,light_env,o,e,25,145
14,1743169326784,2472,light_mode,light_env,0,8,26,146
14,1743169330264,3480,light_mode,light_env,v,u,27,147
14,1743169332736,2472,light_mode,light_env,T,7,28,148
14,1743169337664,4928,light_mode,light_env,e,o,29,149
14,1743169343072,5408,light_mode,light_env,8,0,30,150
14,1743169347136,4064,light_mode,light_env,u,v,31,151
14,1743169349560,2424,light_mode,light_env,7,T,32,152
14,1743169351416,1856,light_mode,light_env,o,e,33,153
14,1743169353320,1904,light_mode,light_env,0,8,34,154
14,1743169357784,4464,light_mode,light_env,v,u,35,155
14,1743169360201,2417,light_mode,light_env,T,7,36,156
14,1743169361521,1320,light_mode,light_env,e,o,37,157
14,1743169365209,3688,light_mode,light_env,8,0,38,158
14,1743169366888,1679,light_mode,light_env,u,v,39,159
14,1743169370856,3968,light_mode,light_env,7,T,40,160
