participant_id,timestamp,time_to_finish,ui_mode,environment,fill_character,outlier_character,trial,trial_combined
7,1741871915542,7896,dark_mode,dark_env,7,T,16,96
7,1741871918046,2504,dark_mode,dark_env,o,e,17,97
7,1741871923110,5064,dark_mode,dark_env,0,8,18,98
7,1741871932430,9320,dark_mode,dark_env,v,u,19,99
7,1741871936526,4096,dark_mode,dark_env,T,7,20,100
7,1741871939502,2976,dark_mode,dark_env,e,o,21,101
7,1741871951655,12153,dark_mode,dark_env,8,0,22,102
7,1741871953318,1663,dark_mode,dark_env,u,v,23,103
7,1741871954959,1641,dark_mode,dark_env,7,T,24,104
7,1741871961415,6456,dark_mode,dark_env,o,e,25,105
7,1741872008023,46608,dark_mode,dark_env,0,8,26,106
7,1741872011815,3792,dark_mode,dark_env,v,u,27,107
7,1741872012759,944,dark_mode,dark_env,T,7,28,108
7,1741872014880,2121,dark_mode,dark_env,e,o,29,109
7,1741872041519,26639,dark_mode,dark_env,8,0,30,110
7,1741872043871,2352,dark_mode,dark_env,u,v,31,111
7,1741872045103,1232,dark_mode,dark_env,7,T,32,112
7,1741872048215,3112,dark_mode,dark_env,o,e,33,113
7,1741872056375,8160,dark_mode,dark_env,0,8,34,114
7,1741872064223,7848,dark_mode,dark_env,v,u,35,115
7,1741872067479,3256,dark_mode,dark_env,T,7,36,116
7,1741872068807,1328,dark_mode,dark_env,e,o,37,117
7,1741872077279,8472,dark_mode,dark_env,8,0,38,118
7,1741872080551,3272,dark_mode,dark_env,u,v,39,119
7,1741872089111,8560,dark_mode,dark_env,7,T,40,120
7,1741872149390,3376,light_mode,dark_env,o,e,1,121
7,1741872167222,17832,light_mode,dark_env,0,8,2,122
7,1741872171446,4224,light_mode,dark_env,v,u,3,123
7,1741872172294,848,light_mode,dark_env,T,7,4,124
7,1741872193991,21697,light_mode,dark_env,e,o,5,125
7,1741872199239,5248,light_mode,dark_env,8,0,6,126
7,1741872200815,1576,light_mode,dark_env,u,v,7,127
7,1741872204911,4096,light_mode,dark_env,7,T,8,128
7,1741872208406,3495,light_mode,dark_env,o,e,9,129
7,1741872214638,6232,light_mode,dark_env,0,8,10,130
7,1741872215710,1072,light_mode,dark_env,v,u,11,131
7,1741872218063,2353,light_mode,dark_env,T,7,12,132
7,1741872227295,9232,light_mode,dark_env,e,o,13,133
7,1741872245383,18088,light_mode,dark_env,8,0,14,134
7,1741872247655,2272,light_mode,dark_env,u,v,15,135
7,1741872249759,2104,light_mode,dark_env,7,T,16,136
7,1741872256823,7064,light_mode,dark_env,o,e,17,137
7,1741872264975,8152,light_mode,dark_env,0,8,18,138
7,1741872266215,1240,light_mode,dark_env,v,u,19,139
7,1741872268280,2065,light_mode,dark_env,T,7,20,140
7,1741872278951,10671,light_mode,dark_env,e,o,21,141
7,1741872284391,5440,light_mode,dark_env,8,0,22,142
7,1741872285991,1600,light_mode,dark_env,u,v,23,143
7,1741872287279,1288,light_mode,dark_env,7,T,24,144
7,1741872290007,2728,light_mode,dark_env,o,e,25,145
7,1741872302736,12729,light_mode,dark_env,0,8,26,146
7,1741872309255,6519,light_mode,dark_env,v,u,27,147
7,1741872311383,2128,light_mode,dark_env,T,7,28,148
7,1741872333304,21921,light_mode,dark_env,e,o,29,149
7,1741872338479,5175,light_mode,dark_env,8,0,30,150
7,1741872339639,1160,light_mode,dark_env,u,v,31,151
7,1741872344344,4705,light_mode,dark_env,7,T,32,152
7,1741872348096,3752,light_mode,dark_env,o,e,33,153
7,1741872349983,1887,light_mode,dark_env,0,8,34,154
7,1741872350968,985,light_mode,dark_env,v,u,35,155
7,1741872352591,1623,light_mode,dark_env,T,7,36,156
7,1741872359144,6553,light_mode,dark_env,e,o,37,157
7,1741872362072,2928,light_mode,dark_env,8,0,38,158
7,1741872363191,1119,light_mode,dark_env,u,v,39,159
7,1741872367159,3968,light_mode,dark_env,7,T,40,160
